65.9,6.171,6.64,7.285,8.021,8.698
66,6.19,6.66,7.308,8.045,8.725
66.1,6.209,6.681,7.33,8.07,8.751
66.2,6.228,6.701,7.352,8.094,8.778
66.3,6.247,6.721,7.375,8.119,8.804
66.4,6.266,6.742,7.397,8.143,8.83
66.5,6.285,6.762,7.419,8.167,8.857
66.6,6.304,6.782,7.441,8.192,8.883
66.7,6.322,6.802,7.463,8.216,8.909
66.8,6.341,6.822,7.485,8.24,8.935
66.9,6.36,6.842,7.507,8.264,8.961
67,6.379,6.863,7.529,8.288,8.987
67.1,6.397,6.883,7.551,8.312,9.013
67.2,6.416,6.902,7.572,8.336,9.039
67.3,6.434,6.922,7.594,8.36,9.065
67.4,6.453,6.942,7.616,8.383,9.09
67.5,6.471,6.962,7.638,8.407,9.116
67.6,6.49,6.982,7.659,8.431,9.141
67.7,6.508,7.001,7.681,8.454,9.167
67.8,6.526,7.021,7.702,8.478,9.192
67.9,6.545,7.041,7.723,8.501,9.217
68,6.563,7.06,7.745,8.525,9.243
68.1,6.581,7.08,7.766,8.548,9.268
68.2,6.599,7.099,7.787,8.571,9.293
68.3,6.617,7.119,7.809,8.595,9.318
68.4,6.635,7.138,7.83,8.618,9.343
68.5,6.653,7.157,7.851,8.641,9.368
68.6,6.671,7.177,7.872,8.664,9.393
68.7,6.689,7.196,7.893,8.687,9.418
68.8,6.707,7.215,7.914,8.71,9.443
68.9,6.725,7.234,7.935,8.733,9.468
69,6.743,7.253,7.956,8.756,9.493
69.1,6.761,7.273,7.977,8.779,9.517
69.2,6.779,7.292,7.998,8.802,9.542
69.3,6.796,7.311,8.018,8.825,9.567
69.4,6.814,7.33,8.039,8.847,9.591
69.5,6.832,7.349,8.06,8.87,9.616
69.6,6.85,7.368,8.081,8.893,9.64
69.7,6.867,7.386,8.101,8.915,9.664
69.8,6.885,7.405,8.122,8.938,9.689
69.9,6.902,7.424,8.142,8.96,9.713
70,6.92,7.443,8.163,8.983,9.738
70.1,6.937,7.462,8.184,9.005,9.762
70.2,6.955,7.481,8.204,9.028,9.786
70.3,6.972,7.499,8.224,9.05,9.81
70.4,6.99,7.518,8.245,9.072,9.834
70.5,7.007,7.537,8.265,9.095,9.858
70.6,7.025,7.555,8.286,9.117,9.882
70.7,7.042,7.574,8.306,9.139,9.906
70.8,7.059,7.593,8.326,9.161,9.93
70.9,7.077,7.611,8.346,9.184,9.954
71,7.094,7.63,8.367,9.206,9.978
71.1,7.111,7.648,8.387,9.228,10.002
71.2,7.129,7.667,8.407,9.25,10.026
71.3,7.146,7.685,8.427,9.272,10.05
71.4,7.163,7.704,8.447,9.294,10.073
71.5,7.18,7.722,8.468,9.316,10.097
71.6,7.198,7.741,8.488,9.338,10.121
71.7,7.215,7.759,8.508,9.36,10.145
71.8,7.232,7.777,8.528,9.382,10.168
71.9,7.249,7.796,8.548,9.404,10.192
