56.7,4.313,4.62,5.038,5.51,5.939
56.8,4.338,4.647,5.067,5.541,5.973
56.9,4.364,4.674,5.097,5.573,6.006
57,4.389,4.701,5.126,5.605,6.04
57.1,4.415,4.728,5.155,5.636,6.074
57.2,4.44,4.755,5.184,5.668,6.108
57.3,4.466,4.782,5.214,5.7,6.142
57.4,4.491,4.809,5.243,5.731,6.176
57.5,4.516,4.836,5.272,5.763,6.209
57.6,4.542,4.863,5.301,5.795,6.243
57.7,4.567,4.89,5.331,5.826,6.277
57.8,4.593,4.917,5.36,5.858,6.311
57.9,4.618,4.944,5.389,5.889,6.344
58,4.643,4.971,5.418,5.921,6.378
58.1,4.669,4.998,5.447,5.952,6.412
58.2,4.694,5.025,5.476,5.984,6.445
58.3,4.719,5.052,5.505,6.015,6.479
58.4,4.745,5.079,5.534,6.047,6.512
58.5,4.77,5.106,5.563,6.078,6.546
58.6,4.795,5.133,5.592,6.109,6.579
58.7,4.82,5.159,5.621,6.14,6.613
58.8,4.845,5.186,5.65,6.172,6.646
58.9,4.87,5.213,5.679,6.203,6.679
59,4.896,5.239,5.707,6.234,6.713
59.1,4.92,5.266,5.736,6.265,6.746
59.2,4.945,5.292,5.765,6.296,6.779
59.3,4.97,5.319,5.793,6.327,6.812
59.4,4.995,5.345,5.822,6.358,6.845
59.5,5.02,5.371,5.85,6.388,6.877
59.6,5.044,5.398,5.878,6.419,6.91
59.7,5.069,5.424,5.907,6.45,6.943
59.8,5.094,5.45,5.935,6.48,6.975
59.9,5.118,5.476,5.963,6.51,7.008
60,5.142,5.502,5.991,6.54,7.04
60.1,5.166,5.527,6.019,6.571,7.072
60.2,5.19,5.553,6.046,6.6,7.104
60.3,5.215,5.578,6.074,6.63,7.136
60.4,5.238,5.604,6.101,6.66,7.168
60.5,5.262,5.629,6.128,6.69,7.199
60.6,5.286,5.654,6.156,6.719,7.231
60.7,5.309,5.679,6.183,6.748,7.262
60.8,5.333,5.704,6.21,6.777,7.293
60.9,5.356,5.729,6.237,6.807,7.324
61,5.379,5.754,6.263,6.836,7.355
61.1,5.403,5.779,6.29,6.864,7.386
61.2,5.426,5.803,6.316,6.893,7.417
61.3,5.449,5.828,6.343,6.922,7.447
61.4,5.472,5.852,6.369,6.95,7.478
61.5,5.495,5.876,6.395,6.979,7.508
61.6,5.517,5.9,6.422,7.007,7.538
61.7,5.54,5.924,6.448,7.035,7.568
61.8,5.562,5.948,6.474,7.063,7.599
61.9,5.585,5.972,6.499,7.091,7.628
62,5.607,5.996,6.525,7.119,7.658
62.1,5.63,6.02,6.551,7.147,7.688
62.2,5.652,6.044,6.576,7.175,7.718
62.3,5.674,6.067,6.602,7.202,7.747
62.4,5.696,6.091,6.627,7.23,7.777
62.5,5.718,6.114,6.653,7.257,7.806
62.6,5.74,6.138,6.678,7.285,7.835
62.7,5.762,6.161,6.703,7.312,7.865
62.8,5.784,6.184,6.728,7.339,7.894
62.9,5.806,6.207,6.754,7.367,7.923
63,5.828,6.231,6.779,7.394,7.952
63.1,5.849,6.254,6.804,7.421,7.981
63.2,5.871,6.277,6.829,7.448,8.01
63.3,5.892,6.3,6.853,7.475,8.039
63.4,5.914,6.323,6.878,7.502,8.068
63.5,5.935,6.345,6.903,7.528,8.096
63.6,5.957,6.368,6.928,7.555,8.125
63.7,5.978,6.391,6.952,7.582,8.153
63.8,5.999,6.414,6.977,7.609,8.182
63.9,6.021,6.436,7.001,7.635,8.21
64,6.042,6.459,7.026,7.662,8.239
64.1,6.063,6.481,7.05,7.688,8.267
64.2,6.084,6.504,7.074,7.714,8.295
64.3,6.105,6.526,7.098,7.741,8.323
64.4,6.126,6.548,7.123,7.767,8.351
64.5,6.147,6.571,7.147,7.793,8.38
64.6,6.168,6.593,7.171,7.819,8.408
64.7,6.189,6.615,7.195,7.845,8.436
64.8,6.209,6.637,7.219,7.871,8.463
64.9,6.23,6.659,7.243,7.897,8.491
65,6.251,6.681,7.267,7.923,8.519
65.1,6.271,6.703,7.291,7.949,8.547
65.2,6.292,6.725,7.314,7.975,8.575
65.3,6.312,6.747,7.338,8.001,8.602
65.4,6.333,6.769,7.362,8.027,8.63
65.5,6.353,6.791,7.385,8.052,8.658
65.6,6.374,6.813,7.409,8.078,8.685
65.7,6.394,6.834,7.433,8.104,8.713
65.8,6.415,6.856,7.456,8.13,8.74
65.9,6.435,6.878,7.48,8.155,8.768
66,6.455,6.9,7.503,8.181,8.795
66.1,6.476,6.921,7.527,8.206,8.823
66.2,6.496,6.943,7.55,8.232,8.85
66.3,6.516,6.964,7.574,8.258,8.878
66.4,6.536,6.986,7.597,8.283,8.905
66.5,6.556,7.008,7.621,8.308,8.932
66.6,6.577,7.029,7.644,8.334,8.96
66.7,6.597,7.051,7.667,8.359,8.987
66.8,6.617,7.072,7.691,8.385,9.014
66.9,6.637,7.093,7.714,8.41,9.041
67,6.657,7.115,7.737,8.435,9.069
67.1,6.677,7.136,7.76,8.461,9.096
67.2,6.697,7.157,7.783,8.486,9.123
67.3,6.716,7.179,7.807,8.511,9.15
67.4,6.736,7.2,7.83,8.536,9.177
67.5,6.756,7.221,7.853,8.561,9.204
67.6,6.776,7.242,7.876,8.587,9.231
67.7,6.796,7.263,7.899,8.612,9.258
67.8,6.815,7.284,7.922,8.637,9.285
67.9,6.835,7.305,7.945,8.662,9.312
68,6.855,7.326,7.967,8.687,9.339
68.1,6.874,7.347,7.99,8.712,9.366
68.2,6.894,7.368,8.013,8.737,9.393
68.3,6.914,7.389,8.036,8.762,9.42
68.4,6.933,7.41,8.059,8.786,9.446
68.5,6.953,7.431,8.082,8.811,9.473
68.6,6.972,7.452,8.104,8.836,9.5
68.7,6.992,7.473,8.127,8.861,9.527
68.8,7.011,7.494,8.15,8.886,9.554
68.9,7.031,7.515,8.173,8.911,9.581
69,7.05,7.536,8.196,8.936,9.607
69.1,7.07,7.557,8.218,8.961,9.634
69.2,7.089,7.577,8.241,8.986,9.661
69.3,7.109,7.598,8.264,9.011,9.688
69.4,7.128,7.619,8.287,9.035,9.715
69.5,7.147,7.64,8.309,9.06,9.742
69.6,7.167,7.661,8.332,9.085,9.769
69.7,7.186,7.682,8.355,9.11,9.795
69.8,7.206,7.702,8.377,9.135,9.822
69.9,7.225,7.723,8.4,9.16,9.849
70,7.244,7.744,8.423,9.185,9.876
70.1,7.264,7.765,8.445,9.209,9.903
70.2,7.283,7.785,8.468,9.234,9.929
70.3,7.302,7.806,8.491,9.259,9.956
70.4,7.322,7.827,8.513,9.284,9.983
70.5,7.341,7.847,8.536,9.309,10.01
70.6,7.36,7.868,8.558,9.333,10.036
